"id","museum_code","specimen_id","specimen_id_original","genus","species","subspecies","locus","found_title"
"AFMTDNA2299","MZUSP","88334","MZUSP 88334","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 88334 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2301","MZUSP","90972","MZUSP 90972","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 90972 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2302","MZUSP","90973","MZUSP 90973","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 90973 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2303","MZUSP","90974","MZUSP 90974","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 90974 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2304","MZUSP","90975","MZUSP 90975","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 90975 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2305","MZUSP","90976","MZUSP 90976","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 90976 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2306","MZUSP","90977","MZUSP 90977","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 90977 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2308","MZUSP","91465","MZUSP 91465","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91465 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2309","MZUSP","91466","MZUSP 91466","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91466 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2310","MZUSP","91467","MZUSP 91467","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91467 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2311","MZUSP","91681","MZUSP 91681","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91681 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2312","MZUSP","91682","MZUSP 91682","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91682 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2313","MZUSP","91683","MZUSP 91683","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91683 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2314","MZUSP","91684","MZUSP 91684","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 91684 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2316","MZUSP","92168","MZUSP 92168","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92168 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2317","MZUSP","92169","MZUSP 92169","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92169 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2318","MZUSP","92170","MZUSP 92170","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92170 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2319","MZUSP","92171","MZUSP 92171","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92171 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2320","MZUSP","92172","MZUSP 92172","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92172 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2322","MZUSP","92487","MZUSP 92487","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92487 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2323","MZUSP","92488","MZUSP 92488","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92488 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2324","MZUSP","92489","MZUSP 92489","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 92489 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2326","MZUSP","93226","MZUSP 93226","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93226 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2327","MZUSP","93227","MZUSP 93227","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93227 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2328","MZUSP","93228","MZUSP 93228","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93228 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2329","MZUSP","93229","MZUSP 93229","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93229 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2330","MZUSP","93230","MZUSP 93230","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93230 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2331","MZUSP","93231","MZUSP 93231","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93231 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2332","MZUSP","93232","MZUSP 93232","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93232 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2334","MZUSP","93234","MZUSP 93234","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 93234 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2337","MZUSP","94442","MZUSP 94442","Platyrinchus","mystaceus","cancromus","nd2","Platyrinchus mystaceus voucher MZUSP 94442 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2338","MCP","4699","MCP 4699","Platyrinchus","mystaceus","cancromus","nd2","Platyrinchus mystaceus voucher MCP 4699 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2343","MPEG","DZ4934","MPEG DZ 4934","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MPEG DZ 4934 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2350","MPEG","72017","MPEG 72017","Platyrinchus","mystaceus","cancromus","nd2","Platyrinchus mystaceus voucher MPEG 72017 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2352","MPEG","71978","MPEG 71978","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MPEG 71978 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2356","MZUSP","91268","MZUSP 91268","Platyrinchus","mystaceus","cancromus","nd2","Platyrinchus mystaceus voucher MZUSP 91268 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2357","MZUSP","91269","MZUSP 91269","Platyrinchus","mystaceus","cancromus","nd2","Platyrinchus mystaceus voucher MZUSP 91269 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2358","MZUSP","94441","MZUSP 94441","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 94441 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2359","MZUSP","98298","MZUSP 98298","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher MZUSP 98298 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2361","MZUSP","ALG-158","MZUSP ALG-158","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher ALG 158 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2362","MZUSP","ALG-39","MZUSP ALG-39","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher ALG 39 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2363","MZUSP","ALG-48","MZUSP ALG-48","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher ALG 48 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2364","FMNH","427096","FMNH 427096","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427096 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2365","FMNH","427097","FMNH 427097","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427097 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2366","FMNH","427098","FMNH 427098","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427098 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2367","FMNH","427099","FMNH 427099","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427099 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2368","FMNH","427100","FMNH 427100","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427100 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2369","FMNH","427103","FMNH 427103","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427103 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2370","FMNH","427104","FMNH 427104","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427104 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2371","FMNH","427105","FMNH 427105","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427105 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2372","FMNH","427106","FMNH 427106","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher FMNH 427106 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2373","MPEG","70476","MPEG 70476","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher MPEG 70476 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2378","MZUSP","ALG-116","MZUSP ALG-116","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher ALG 116 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2379","MZUSP","ALG-117","MZUSP ALG-117","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher ALG 117 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2380","MZUSP","85745","MZUSP 85745","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher MZUSP 85745 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2381","MZUSP","85760","MZUSP 85760","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher MZUSP 85760 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2382","MZUSP","85832","MZUSP 85832","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher MZUSP 85832 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2383","MZUSP","85833","MZUSP 85833","Platyrinchus","mystaceus","niveigularis","nd2","Platyrinchus mystaceus voucher MZUSP 85833 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2385","KU","40","KU 40","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher KU 40 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2386","KU","57","KU 57","Platyrinchus","mystaceus","mystaceus","nd2","Platyrinchus mystaceus voucher KU 57 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2387","MZUSP","ALG-54","MZUSP ALG-54","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher ALG 54 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2388","MZUSP","85774","MZUSP 85774","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher MZUSP 85774 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2389","MZUSP","85773","MZUSP 85773","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher MZUSP 85773 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2390","MZUSP","ALG-45","MZUSP ALG-45","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher ALG 45 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2391","MZUSP","ALG-18","MZUSP ALG-18","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher ALG 18 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2392","MZUSP","ALG-56","MZUSP ALG-56","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher ALG 56 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2395","FMNH","427280","FMNH 427280","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher FMNH 427280 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2396","FMNH","427281","FMNH 427281","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher FMNH 427281 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2397","FMNH","427282","FMNH 427282","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher FMNH 427282 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2398","MPEG","70540","MPEG 70540","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher MPEG 70540 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2399","MPEG","72138","MPEG 72138","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher MPEG 72138 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2400","MPEG","72137","MPEG 72137","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher MPEG 72137 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2401","MZUSP","85772","MZUSP 85772","Tangara","cyanocephala","corallina","nd2","Tangara cyanocephala voucher MZUSP 85772 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2402","MZUSP","91047","MZUSP 91047","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MZUSP 91047 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2403","MZUSP","91538","MZUSP 91538","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MZUSP 91538 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2404","MZUSP","91850","MZUSP 91850","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MZUSP 91850 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2405","MZUSP","91626","MZUSP 91626","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MZUSP 91626 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2407","MZUSP","BOR-14-02","MZUSP BOR-14-02","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher BOR 14 02 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2408","MCP","4676","MCP 4676","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MCP 4676 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2409","MCP","4686","MCP 4686","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MCP 4686 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2410","MCP","4782","MCP 4782","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MCP 4782 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2414","MPEG","71887","MPEG 71887","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MPEG 71887 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2415","MPEG","79865","MPEG 79865","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MPEG 79865 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2416","MPEG","79914","MPEG 79914","Tangara","cyanocephala","cyanocephala","nd2","Tangara cyanocephala voucher MPEG 79914 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2420","MZUSP","85784","MZUSP 85784","Thalurania","watertonii",NA,"nd2","Thalurania watertonii voucher MZUSP 85784 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2421","MZUSP","ALG-58","MZUSP ALG-58","Thalurania","watertonii",NA,"nd2","Thalurania watertonii voucher ALG 58 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2424","MZUSP","84513","MZUSP 84513","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 84513 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2425","MZUSP","86021","MZUSP 86021","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 86021 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2426","MZUSP","87799","MZUSP 87799","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 87799 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2427","MZUSP","87800","MZUSP 87800","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 87800 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2428","MZUSP","91164","MZUSP 91164","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 91164 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2429","MZUSP","91154","MZUSP 91154","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 91154 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2430","MZUSP","91402","MZUSP 91402","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 91402 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2431","MZUSP","91403","MZUSP 91403","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 91403 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2432","MZUSP","91404","MZUSP 91404","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 91404 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2433","MZUSP","91595","MZUSP 91595","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 91595 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2434","MZUSP","92450","MZUSP 92450","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 92450 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2435","MZUSP","95051","MZUSP 95051","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 95051 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2436","MZUSP","95041","MZUSP 95041","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MZUSP 95041 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2442","MBML","7695","MBML 7695","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MBML 7695 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2443","FRA","PQP15","FRA PQP15","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher PQP15 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2444","MCP","4946","MCP 4946","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher MCP 4946 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial"
"AFMTDNA2445","MZUSP","BOR14-12","MZUSP BOR 14-12","Thalurania","glaucopis",NA,"nd2","Thalurania glaucopis voucher BOR 14 12 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2451","FNMH","392348","FNMH 392348","Thalurania","watertonii",NA,"nd2","Thalurania watertonii voucher FMNH_392348 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2452","FMNH","392433","FMNH 392433","Thalurania","watertonii",NA,"nd2","Thalurania watertonii voucher FMNH392433 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
"AFMTDNA2453","FMNH","399149","FMNH 399149","Thalurania","watertonii",NA,"nd2","Thalurania watertonii voucher FMNH399149 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial"
